Model,Corpus,MacroF1
Ensemble,Combined,0.7718688857093267
Ensemble,Combined,0.8075886015046218
Ensemble,Combined,0.7931852639033288
Ensemble,Combined,0.7434142132173464
Ensemble,Combined,0.7887563578988042
Ensemble,Combined,0.7754895219427643
Ensemble,Combined,0.7892925275249623
Ensemble,Combined,0.7780765140146529
Ensemble,Combined,0.7682328913580618
Ensemble,Combined,0.7890568504949832
Ensemble,Combined,0.7692448350587192
Ensemble,Combined,0.7928791574041554
Ensemble,Combined,0.7775248308952003
Ensemble,Combined,0.7759087351110798
Ensemble,Combined,0.7896210981726008
Ensemble,Combined,0.7818981285662893
Ensemble,Combined,0.7756025438503313
Ensemble,Combined,0.7802092435560496
Ensemble,Combined,0.7650630771418442
Ensemble,Combined,0.7769357441547102
Ensemble,Combined,0.7975766056896388
Ensemble,Combined,0.7865217714681672
Ensemble,Combined,0.76812632930788
Ensemble,Combined,0.7509326094120531
Ensemble,Combined,0.7620714878071932
Ensemble,Combined,0.7914705527929351
Ensemble,Combined,0.8044967345280581
Ensemble,Combined,0.793514712623824
Ensemble,Combined,0.8005518572411404
Ensemble,Combined,0.7890515215747079
Ensemble,Combined,0.7742758937188146
Ensemble,Combined,0.7647231025251531
Ensemble,Combined,0.7847112665082245
Ensemble,Combined,0.7997741323701787
Ensemble,Combined,0.7650022078187317
Ensemble,Combined,0.7837861478111476
Ensemble,Combined,0.7780379399506613
Ensemble,Combined,0.7476474779034776
Ensemble,Combined,0.8031801053495645
Ensemble,Combined,0.7814710295053047
Ensemble,Combined,0.8098850195505755
Ensemble,Combined,0.7987787880715969
Ensemble,Combined,0.8002769076528617
Ensemble,Combined,0.7950822212805138
Ensemble,Combined,0.7966941702335836
Ensemble,Combined,0.7683442944604632
Ensemble,Combined,0.7716572104475077
Ensemble,Combined,0.7742830352263733
Ensemble,Combined,0.7887418302685268
Ensemble,Combined,0.7874261794575108
Ensemble,Combined,0.7942045774219467
Ensemble,Combined,0.7651542052121265
Ensemble,Combined,0.7987715665322052
Ensemble,Combined,0.7672816122424239
Ensemble,Combined,0.8175459185857934
Ensemble,Combined,0.8007137801154145
Ensemble,Combined,0.7825473568829778
Ensemble,Combined,0.7417735099735892
Ensemble,Combined,0.7860053193379832
Ensemble,Combined,0.7828762188313688
Ensemble,Combined,0.7921074003797387
Ensemble,Combined,0.783514422033954
Ensemble,Combined,0.7865529149375592
Ensemble,Combined,0.8054925065879438
Ensemble,Combined,0.7781123756079847
Ensemble,Combined,0.7381162415250806
Ensemble,Combined,0.7770103859702538
Ensemble,Combined,0.7995758608669574
Ensemble,Combined,0.7873716037482594
Ensemble,Combined,0.7806273590417634
Ensemble,Combined,0.7564678243874283
Ensemble,Combined,0.7703447729326748
Ensemble,Combined,0.7799125081975921
Ensemble,Combined,0.8034383706489296
Ensemble,Combined,0.7876735458807463
Ensemble,Combined,0.7820781312527059
Ensemble,Combined,0.7786300591960419
Ensemble,Combined,0.784067645801343
Ensemble,Combined,0.8005967432682098
Ensemble,Combined,0.8005230522731908
Ensemble,Combined,0.7808033041334183
Ensemble,Combined,0.7993392816106764
Ensemble,Combined,0.7785991384324804
Ensemble,Combined,0.794477407281503
Ensemble,Combined,0.8037513488463276
Ensemble,Combined,0.8014231326090332
Ensemble,Combined,0.7846109002068791
Ensemble,Combined,0.7962417757322849
Ensemble,Combined,0.7771084662337675
Ensemble,Combined,0.8057991636403731
Ensemble,Combined,0.7780577927554347
Ensemble,Combined,0.7892717759726847
Ensemble,Combined,0.7747973409734941
Ensemble,Combined,0.7596160935926335
Ensemble,Combined,0.785893683999057
Ensemble,Combined,0.767499844204488
Ensemble,Combined,0.7840081756751145
Ensemble,Combined,0.7967207533526753
Ensemble,Combined,0.7808533868866752
Ensemble,Combined,0.7925103453117156
Ensemble,Combined,0.8031048635429818
Ensemble,Combined,0.783484263728412
Ensemble,Combined,0.7792575074762094
Ensemble,Combined,0.7738066125144896
Ensemble,Combined,0.7876978903447012
Ensemble,Combined,0.7903168601329107
Ensemble,Combined,0.7959707296393185
Ensemble,Combined,0.7577524998324614
Ensemble,Combined,0.7909100419936959
Ensemble,Combined,0.7812924711362897
Ensemble,Combined,0.7611588070810761
Ensemble,Combined,0.7851379155795789
Ensemble,Combined,0.7678169297528854
Ensemble,Combined,0.7658027797791076
Ensemble,Combined,0.7640577310318905
Ensemble,Combined,0.7572817580526044
Ensemble,Combined,0.7935698877975602
Ensemble,Combined,0.7667329788926919
Ensemble,Combined,0.7855014871682859
Ensemble,Combined,0.7758553326063917
Ensemble,Combined,0.76731987089216
Ensemble,Combined,0.7961979668601386
Ensemble,Combined,0.7764625564678007
Ensemble,Combined,0.774858917671201
Ensemble,Combined,0.778362894463403
Ensemble,Combined,0.7763168697416578
Ensemble,Combined,0.7728126594663423
Ensemble,Combined,0.7710469499998572
Ensemble,Combined,0.7858100405663139
Ensemble,Combined,0.7841239593659225
Ensemble,Combined,0.7803022368025189
Ensemble,Combined,0.7781598138104505
Ensemble,Combined,0.7836594325000812
Ensemble,Combined,0.7788060054470703
Ensemble,Combined,0.7859799536350849
Ensemble,Combined,0.7786871570593733
Ensemble,Combined,0.8038267847935343
Ensemble,Combined,0.7733339571369544
Ensemble,Combined,0.7747326715479732
Ensemble,Combined,0.7547413292504999
Ensemble,Combined,0.7727200180484273
Ensemble,Combined,0.7894617765792047
Ensemble,Combined,0.7881003563022503
Ensemble,Combined,0.7722354697980109
Ensemble,Combined,0.7859010522739334
Ensemble,Combined,0.8126789014417596
Ensemble,Combined,0.7812976763986859
Ensemble,Combined,0.8021543794147017
Ensemble,Combined,0.7653948104700621
Ensemble,Combined,0.7757262702783754
Ensemble,Combined,0.7626329709013185
Ensemble,Combined,0.7846986736932985
Ensemble,Combined,0.7838604242117744
Ensemble,Combined,0.7760123575797016
Ensemble,Combined,0.7630823853694287
Ensemble,Combined,0.7865965855983328
Ensemble,Combined,0.7791239474772167
Ensemble,Combined,0.7911800890957233
Ensemble,Combined,0.7826349624041654
Ensemble,Combined,0.8008645047399673
Ensemble,Combined,0.7673866185869863
Ensemble,Combined,0.7885423760840775
Ensemble,Combined,0.7848751594839558
Ensemble,Combined,0.8009514577497149
Ensemble,Combined,0.7783765736464258
Ensemble,Combined,0.794153206964721
Ensemble,Combined,0.7848078368583645
Ensemble,Combined,0.8242858381405727
Ensemble,Combined,0.7874114157405984
Ensemble,Combined,0.7717318691413182
Ensemble,Combined,0.7864591802279013
Ensemble,Combined,0.7695175343486098
Ensemble,Combined,0.7749378872374209
Ensemble,Combined,0.7720318329565309
Ensemble,Combined,0.7737493663071737
Ensemble,Combined,0.7754458297360131
Ensemble,Combined,0.801328646586908
Ensemble,Combined,0.7988847503727944
Ensemble,Combined,0.7833080497852025
Ensemble,Combined,0.7820329985201733
Ensemble,Combined,0.7662565164253431
Ensemble,Combined,0.7770555867961653
Ensemble,Combined,0.7492096687369317
Ensemble,Combined,0.8011658734112663
Ensemble,Combined,0.7867006882276845
Ensemble,Combined,0.7951563027167353
Ensemble,Combined,0.7680837767393519
Ensemble,Combined,0.7831275477092812
Ensemble,Combined,0.7632696748177684
Ensemble,Combined,0.8027672097443544
Ensemble,Combined,0.7762011212811702
Ensemble,Combined,0.8005813422910362
Ensemble,Combined,0.7837754721361151
Ensemble,Combined,0.8009062639624319
Ensemble,Combined,0.7714045199164223
Ensemble,Combined,0.7722273569495558
Ensemble,Combined,0.7866084856098419
Ensemble,Combined,0.7814475902487427
Ensemble,Combined,0.7734652414220097
Ensemble,Combined,0.7639758109297018
Ensemble,Combined,0.7817355586974268
Ensemble,Combined,0.7758365442106526
Ensemble,Combined,0.759975674639382
Ensemble,Combined,0.7646938445702802
Ensemble,Combined,0.7809395359524233
Ensemble,Combined,0.7568088757792004
Ensemble,Combined,0.8086953937045835
Ensemble,Combined,0.7746963398773697
Ensemble,Combined,0.7904101939270514
Ensemble,Combined,0.7924803568359152
Ensemble,Combined,0.7801847904717638
Ensemble,Combined,0.801350203958138
Ensemble,Combined,0.7678666483405072
Ensemble,Combined,0.776636199768324
Ensemble,Combined,0.7782425999309077
Ensemble,Combined,0.78311292500184
Ensemble,Combined,0.7650791578861746
Ensemble,Combined,0.7769042813630221
Ensemble,Combined,0.7642406591417387
Ensemble,Combined,0.7878178829910023
Ensemble,Combined,0.7598462673645274
Ensemble,Combined,0.7914697602901578
Ensemble,Combined,0.8007104608582152
Ensemble,Combined,0.7454988942960104
Ensemble,Combined,0.7980640487255745
Ensemble,Combined,0.7698074969515377
Ensemble,Combined,0.7856045912188881
Ensemble,Combined,0.7475398458924457
Ensemble,Combined,0.7708237096852264
Ensemble,Combined,0.7438619219056702
Ensemble,Combined,0.7934810889550991
Ensemble,Combined,0.7727439060233118
Ensemble,Combined,0.7915083741574346
Ensemble,Combined,0.7762062004023499
Ensemble,Combined,0.7855045046855926
Ensemble,Combined,0.80429745411714
Ensemble,Combined,0.7744118283877729
Ensemble,Combined,0.7817193398793282
Ensemble,Combined,0.7911733638365778
Ensemble,Combined,0.7669243691453658
Ensemble,Combined,0.7746708067806359
Ensemble,Combined,0.7550445638474175
Ensemble,Combined,0.7825793288156082
Ensemble,Combined,0.7450657317426935
Ensemble,Combined,0.7737469801565382
Ensemble,Combined,0.7875968416997855
Ensemble,Combined,0.7876356981850792
Ensemble,Combined,0.8210267787037105
Ensemble,Combined,0.7646601086290117
Ensemble,Combined,0.7739565088428858
Ensemble,Combined,0.8092384511197099
Ensemble,Combined,0.7825657818532205
Ensemble,Combined,0.7915105979497122
Ensemble,Combined,0.7714412874471933
Ensemble,Combined,0.8006907913159488
Ensemble,Combined,0.7736064608692876
Ensemble,Combined,0.7942355248411956
Ensemble,Combined,0.7622207778279354
Ensemble,Combined,0.7782549286352937
Ensemble,Combined,0.7850944493130358
Ensemble,Combined,0.7959175151384478
Ensemble,Combined,0.7566629951595145
Ensemble,Combined,0.7783986402135896
Ensemble,Combined,0.7941468780028335
Ensemble,Combined,0.751632647804138
Ensemble,Combined,0.8142169470783407
Ensemble,Combined,0.7707764948002774
Ensemble,Combined,0.7881765133450184
Ensemble,Combined,0.782644442151775
Ensemble,Combined,0.7862820604190489
Ensemble,Combined,0.7847479089040773
Ensemble,Combined,0.8045733196987698
Ensemble,Combined,0.8013078379785793
Ensemble,Combined,0.7804045794051779
Ensemble,Combined,0.754543120420096
Ensemble,Combined,0.7458346323968346
Ensemble,Combined,0.7514550911265832
Ensemble,Combined,0.7960608787152225
Ensemble,Combined,0.780563122656324
Ensemble,Combined,0.7697705899941001
Ensemble,Combined,0.7770282034279645
Ensemble,Combined,0.7709517098724471
Ensemble,Combined,0.7906283636155567
Ensemble,Combined,0.7741836234626176
Ensemble,Combined,0.7760394132534982
Ensemble,Combined,0.7897067086024737
Ensemble,Combined,0.778685305299559
Ensemble,Combined,0.7847400905329697
Ensemble,Combined,0.7652359046126742
Ensemble,Combined,0.7637615014017759
Ensemble,Combined,0.7715336106873363
Ensemble,Combined,0.783614013984704
Ensemble,Combined,0.7671640485084567
Ensemble,Combined,0.7589726897993128
Ensemble,Combined,0.763749967929486
Ensemble,Combined,0.7816200275797756
Ensemble,Combined,0.7789270017085489
Ensemble,Combined,0.7746767609675097
Ensemble,Combined,0.7630738177110755
Ensemble,Combined,0.7984497146827051
Ensemble,Combined,0.7684708179428585
Ensemble,Combined,0.7891016334406595
Ensemble,Combined,0.8040949800182723
Ensemble,Combined,0.777598754566693
Ensemble,Combined,0.8023326102632187
Ensemble,Combined,0.7725915360682879
Ensemble,Combined,0.7685445498666006
Ensemble,Combined,0.7721138860828486
Ensemble,Combined,0.758843844148958
Ensemble,Combined,0.7962221321944914
Ensemble,Combined,0.7862948497650791
Ensemble,Combined,0.7931697969233582
Ensemble,Combined,0.7803119122907765
Ensemble,Combined,0.7898341461861927
Ensemble,Combined,0.7472474620414924
Ensemble,Combined,0.7578041763138984
Ensemble,Combined,0.7881401106430697
Ensemble,Combined,0.7890468298543666
Ensemble,Combined,0.8074430128015984
Ensemble,Combined,0.7711831416359689
Ensemble,Combined,0.7785468197164828
Ensemble,Combined,0.7694326075525365
Ensemble,Combined,0.8080395832156836
Ensemble,Combined,0.767533911512035
Ensemble,Combined,0.784897158493164
Ensemble,Combined,0.7689998569262684
Ensemble,Combined,0.769771784720533
Ensemble,Combined,0.7569563303993384
Ensemble,Combined,0.789911348278895
Ensemble,Combined,0.783755518389813
Ensemble,Combined,0.7931143335495361
Ensemble,Combined,0.7856928895897567
Ensemble,Combined,0.7467325652805454
Ensemble,Combined,0.7829411318324496
Ensemble,Combined,0.7747934222947715
Ensemble,Combined,0.7703950453416158
Ensemble,Combined,0.7642722492683323
Ensemble,Combined,0.7586061583271859
Ensemble,Combined,0.7986306586966869
Ensemble,Combined,0.7784819560857528
Ensemble,Combined,0.7906807900422992
Ensemble,Combined,0.7831057614417872
Ensemble,Combined,0.765366469851771
Ensemble,Combined,0.7800328479377999
Ensemble,Combined,0.8034409537921515
Ensemble,Combined,0.7807895769418383
Ensemble,Combined,0.7896635059972087
Ensemble,Combined,0.7624306164438339
Ensemble,Combined,0.7783301294724903
Ensemble,Combined,0.771192316679517
Ensemble,Combined,0.7859855212427798
Ensemble,Combined,0.7823813331901268
Ensemble,Combined,0.7736590951892184
Ensemble,Combined,0.7685278579961605
Ensemble,Combined,0.7821144275903119
Ensemble,Combined,0.789530811960712
Ensemble,Combined,0.7622462880366159
Ensemble,Combined,0.7829437981061458
Ensemble,Combined,0.770222318005273
Ensemble,Combined,0.778832839909476
Ensemble,Combined,0.7804545815499664
Ensemble,Combined,0.7800349696787061
Ensemble,Combined,0.782824707235444
Ensemble,Combined,0.7669956182175675
Ensemble,Combined,0.7885577435454098
Ensemble,Combined,0.7584488344479715
Ensemble,Combined,0.7699409824959705
Ensemble,Combined,0.7614123336225632
Ensemble,Combined,0.7556812605585881
Ensemble,Combined,0.7768432375136122
Ensemble,Combined,0.7958744845838587
Ensemble,Combined,0.7728440836877486
Ensemble,Combined,0.7787041573687571
Ensemble,Combined,0.8001930553597313
Ensemble,Combined,0.7457579569833995
Ensemble,Combined,0.7681062168154319
Ensemble,Combined,0.7939503028084984
Ensemble,Combined,0.7648782182249397
Ensemble,Combined,0.7934701093665848
Ensemble,Combined,0.782484508005923
Ensemble,Combined,0.7839711028862901
Ensemble,Combined,0.7850843532605933
Ensemble,Combined,0.8018046681907607
Ensemble,Combined,0.7771344459640442
Ensemble,Combined,0.7670125667725829
Ensemble,Combined,0.7940523635221712
Ensemble,Combined,0.7696418843211753
Ensemble,Combined,0.8094568423258881
Ensemble,Combined,0.7974130412404054
Ensemble,Combined,0.804070757430981
Ensemble,Combined,0.7858637880282732
Ensemble,Combined,0.7784983299597937
Ensemble,Combined,0.7775172007899629
Ensemble,Combined,0.7831781942680954
Ensemble,Combined,0.767750635870754
Ensemble,Combined,0.7786273644669065
Ensemble,Combined,0.7927248241287522
Ensemble,Combined,0.7913072698128897
Ensemble,Combined,0.8106415535904642
Ensemble,Combined,0.7852717409161444
Ensemble,Combined,0.7699248071634384
Ensemble,Combined,0.7785854590624505
Ensemble,Combined,0.7822183276221458
Ensemble,Combined,0.7891456302743531
Ensemble,Combined,0.8154291580587482
Ensemble,Combined,0.7853344142089932
Ensemble,Combined,0.7932333615429189
Ensemble,Combined,0.7799409920274257
Ensemble,Combined,0.7902750855814854
Ensemble,Combined,0.7754046879332985
Ensemble,Combined,0.7661734509845902
Ensemble,Combined,0.761240937617893
Ensemble,Combined,0.7918294933002562
Ensemble,Combined,0.7861212204864123
Ensemble,Combined,0.7642002066738938
Ensemble,Combined,0.7908654609564282
Ensemble,Combined,0.8086200470480014
Ensemble,Combined,0.8025271876864638
Ensemble,Combined,0.7623407068154348
Ensemble,Combined,0.792855482865387
Ensemble,Combined,0.7684774844292019
Ensemble,Combined,0.7808484147890388
Ensemble,Combined,0.7855460886808914
Ensemble,Combined,0.772479460353005
Ensemble,Combined,0.7867784004815631
Ensemble,Combined,0.7934645729880347
Ensemble,Combined,0.7812941829693645
Ensemble,Combined,0.7951999466763493
Ensemble,Combined,0.7906223979026081
Ensemble,Combined,0.7864399381186662
Ensemble,Combined,0.7803659956003269
Ensemble,Combined,0.7802548235830755
Ensemble,Combined,0.781765949848525
Ensemble,Combined,0.7784055336050647
Ensemble,Combined,0.7789432242377013
Ensemble,Combined,0.7382546345306485
Ensemble,Combined,0.8034767348003391
Ensemble,Combined,0.7747150746301752
Ensemble,Combined,0.7805991392421655
Ensemble,Combined,0.7660320200971885
Ensemble,Combined,0.775350648504492
Ensemble,Combined,0.8004498022891493
Ensemble,Combined,0.793220633389927
Ensemble,Combined,0.794982589069148
Ensemble,Combined,0.8043779611489201
Ensemble,Combined,0.7890624207049705
Ensemble,Combined,0.7953778209488961
Ensemble,Combined,0.7955895576404965
Ensemble,Combined,0.778136490939181
Ensemble,Combined,0.7902471126135882
Ensemble,Combined,0.7867617942984374
Ensemble,Combined,0.7848379485432181
Ensemble,Combined,0.7745227794628656
Ensemble,Combined,0.7589933542181315
Ensemble,Combined,0.7935970189106594
Ensemble,Combined,0.7966684789184146
Ensemble,Combined,0.7703886104307536
Ensemble,Combined,0.7673566391772982
Ensemble,Combined,0.7736530694795695
Ensemble,Combined,0.7693452225205455
Ensemble,Combined,0.797338735996581
Ensemble,Combined,0.7716618312723288
Ensemble,Combined,0.8224803176098768
Ensemble,Combined,0.7893592125742643
Ensemble,Combined,0.7791382795799942
Ensemble,Combined,0.7847327963500877
Ensemble,Combined,0.7808048837756951
Ensemble,Combined,0.7866076586033234
Ensemble,Combined,0.7684234523414515
Ensemble,Combined,0.7931783680802708
Ensemble,Combined,0.781882804722377
Ensemble,Rwanda,0.7068793668691384
Ensemble,Rwanda,0.6681721555281839
Ensemble,Rwanda,0.6967888996351764
Ensemble,Rwanda,0.6466959037942533
Ensemble,Rwanda,0.6680522554578268
Ensemble,Rwanda,0.6863561290842484
Ensemble,Rwanda,0.6822392327336945
Ensemble,Rwanda,0.6940866422910187
Ensemble,Rwanda,0.6995081300537291
Ensemble,Rwanda,0.6634607499549913
Ensemble,Rwanda,0.6682996119782088
Ensemble,Rwanda,0.6803962077506361
Ensemble,Rwanda,0.7149103946753506
Ensemble,Rwanda,0.674261122605628
Ensemble,Rwanda,0.6703048337725622
Ensemble,Rwanda,0.6712549092013852
Ensemble,Rwanda,0.6810402988834736
Ensemble,Rwanda,0.6788796078515116
Ensemble,Rwanda,0.6852429843250046
Ensemble,Rwanda,0.6891531000416801
Ensemble,Rwanda,0.6664679241507174
Ensemble,Rwanda,0.6962640495881441
Ensemble,Rwanda,0.6712515241714958
Ensemble,Rwanda,0.684748526401999
Ensemble,Rwanda,0.6757372407811072
Ensemble,Rwanda,0.7018823685096771
Ensemble,Rwanda,0.6837556375103785
Ensemble,Rwanda,0.6391915106182158
Ensemble,Rwanda,0.6770130030762448
Ensemble,Rwanda,0.6834024140143177
Ensemble,Rwanda,0.650265329941954
Ensemble,Rwanda,0.710573478421181
Ensemble,Rwanda,0.6708869857452691
Ensemble,Rwanda,0.6650031853628139
Ensemble,Rwanda,0.6366584783868988
Ensemble,Rwanda,0.6977682144546747
Ensemble,Rwanda,0.6912836096860664
Ensemble,Rwanda,0.6560800742533996
Ensemble,Rwanda,0.6510957254069316
Ensemble,Rwanda,0.6802531943215373
Ensemble,Rwanda,0.6716843110641241
Ensemble,Rwanda,0.6871342177639366
Ensemble,Rwanda,0.68586613154232
Ensemble,Rwanda,0.6763001110410456
Ensemble,Rwanda,0.6668245955988796
Ensemble,Rwanda,0.6836927062990916
Ensemble,Rwanda,0.6526734648905844
Ensemble,Rwanda,0.6630654663089942
Ensemble,Rwanda,0.6777601270899052
Ensemble,Rwanda,0.6892286568139468
Ensemble,Rwanda,0.7209100857043075
Ensemble,Rwanda,0.6954348970884153
Ensemble,Rwanda,0.6514628295456987
Ensemble,Rwanda,0.6870821562049084
Ensemble,Rwanda,0.6969820999510983
Ensemble,Rwanda,0.6659972690886274
Ensemble,Rwanda,0.6724143943033599
Ensemble,Rwanda,0.6516083693254505
Ensemble,Rwanda,0.6530185601852263
Ensemble,Rwanda,0.6778481415018268
Ensemble,Rwanda,0.6906888669727621
Ensemble,Rwanda,0.6681864874565978
Ensemble,Rwanda,0.6633498912991058
Ensemble,Rwanda,0.6699620954234352
Ensemble,Rwanda,0.6725680403791813
Ensemble,Rwanda,0.685779463792719
Ensemble,Rwanda,0.6957213189297707
Ensemble,Rwanda,0.6565234149469618
Ensemble,Rwanda,0.7097204740186941
Ensemble,Rwanda,0.6550580859820558
Ensemble,Rwanda,0.6575687290119441
Ensemble,Rwanda,0.6684769638451197
Ensemble,Rwanda,0.7005018223962779
Ensemble,Rwanda,0.6747874013580507
Ensemble,Rwanda,0.6760855188541511
Ensemble,Rwanda,0.6756415528271497
Ensemble,Rwanda,0.6703400772941573
Ensemble,Rwanda,0.6550936376544917
Ensemble,Rwanda,0.676430561296563
Ensemble,Rwanda,0.6780723245149
Ensemble,Rwanda,0.6709886743331958
Ensemble,Rwanda,0.668953169369714
Ensemble,Rwanda,0.6918932705233334
Ensemble,Rwanda,0.652305804034221
Ensemble,Rwanda,0.6575380667760629
Ensemble,Rwanda,0.6819581650853048
Ensemble,Rwanda,0.7010034134210695
Ensemble,Rwanda,0.6752848016886525
Ensemble,Rwanda,0.7021172062177984
Ensemble,Rwanda,0.6649074619522208
Ensemble,Rwanda,0.6664680014290856
Ensemble,Rwanda,0.684398479317466
Ensemble,Rwanda,0.6960127075227878
Ensemble,Rwanda,0.6979806253515373
Ensemble,Rwanda,0.6641804386960246
Ensemble,Rwanda,0.633018660309385
Ensemble,Rwanda,0.663427025576923
Ensemble,Rwanda,0.7033624342533951
Ensemble,Rwanda,0.6300882206479035
Ensemble,Rwanda,0.6788685121203956
Ensemble,Rwanda,0.6737235449742395
Ensemble,Rwanda,0.6872999523567322
Ensemble,Rwanda,0.6702315398991817
Ensemble,Rwanda,0.6805628528608519
Ensemble,Rwanda,0.6851320625165438
Ensemble,Rwanda,0.6795721765215667
Ensemble,Rwanda,0.6291663566142109
Ensemble,Rwanda,0.6565704235548465
Ensemble,Rwanda,0.6628995954527893
Ensemble,Rwanda,0.6663498639684103
Ensemble,Rwanda,0.6920750912854051
Ensemble,Rwanda,0.6900590579918948
Ensemble,Rwanda,0.6949949847103356
Ensemble,Rwanda,0.6808761431147041
Ensemble,Rwanda,0.6585831916604118
Ensemble,Rwanda,0.6722982058706223
Ensemble,Rwanda,0.6944156512319941
Ensemble,Rwanda,0.6354456228582619
Ensemble,Rwanda,0.6550420140311153
Ensemble,Rwanda,0.6578101375779299
Ensemble,Rwanda,0.6733364147102869
Ensemble,Rwanda,0.6347252242385978
Ensemble,Rwanda,0.6704386826529866
Ensemble,Rwanda,0.6483352147941164
Ensemble,Rwanda,0.6913990419735644
Ensemble,Rwanda,0.7007752982516017
Ensemble,Rwanda,0.6987134293910603
Ensemble,Rwanda,0.6726230315566079
Ensemble,Rwanda,0.6578799602807615
Ensemble,Rwanda,0.7062833446676582
Ensemble,Rwanda,0.645181617168593
Ensemble,Rwanda,0.6672671196173241
Ensemble,Rwanda,0.6873868365859885
Ensemble,Rwanda,0.6793723020197349
Ensemble,Rwanda,0.6931776679959037
Ensemble,Rwanda,0.6794609689528366
Ensemble,Rwanda,0.6600372129990847
Ensemble,Rwanda,0.6945227039346521
Ensemble,Rwanda,0.6448255299061195
Ensemble,Rwanda,0.6799564733845521
Ensemble,Rwanda,0.6824851410760319
Ensemble,Rwanda,0.6814538636881022
Ensemble,Rwanda,0.6525988679015787
Ensemble,Rwanda,0.6850960782529042
Ensemble,Rwanda,0.6757346392507652
Ensemble,Rwanda,0.6858734644807424
Ensemble,Rwanda,0.6944366538926022
Ensemble,Rwanda,0.6513792781846541
Ensemble,Rwanda,0.7019049601602451
Ensemble,Rwanda,0.6734790808357867
Ensemble,Rwanda,0.6607146269689752
Ensemble,Rwanda,0.6877245105090634
Ensemble,Rwanda,0.6657811246881197
Ensemble,Rwanda,0.6853568625119187
Ensemble,Rwanda,0.6890441130096663
Ensemble,Rwanda,0.6833521409941004
Ensemble,Rwanda,0.6905182470180752
Ensemble,Rwanda,0.6630740372934498
Ensemble,Rwanda,0.6786902979933997
Ensemble,Rwanda,0.6958673137333735
Ensemble,Rwanda,0.6677303303110989
Ensemble,Rwanda,0.670353547779442
Ensemble,Rwanda,0.6773548603194897
Ensemble,Rwanda,0.6940903904934348
Ensemble,Rwanda,0.6704983955871968
Ensemble,Rwanda,0.6716719722499664
Ensemble,Rwanda,0.6673529300239952
Ensemble,Rwanda,0.7118037942455697
Ensemble,Rwanda,0.6758845758269788
Ensemble,Rwanda,0.6602657178390714
Ensemble,Rwanda,0.6598224538737446
Ensemble,Rwanda,0.6876171867894293
Ensemble,Rwanda,0.6881803812885124
Ensemble,Rwanda,0.6570517841311697
Ensemble,Rwanda,0.6581825130190849
Ensemble,Rwanda,0.6895209454169113
Ensemble,Rwanda,0.7098729571819038
Ensemble,Rwanda,0.673000430373389
Ensemble,Rwanda,0.6614953005906563
Ensemble,Rwanda,0.6835504792665419
Ensemble,Rwanda,0.6911407985203953
Ensemble,Rwanda,0.6468647168256161
Ensemble,Rwanda,0.6540577256529307
Ensemble,Rwanda,0.6683891181145197
Ensemble,Rwanda,0.6922446249250671
Ensemble,Rwanda,0.7046456871695939
Ensemble,Rwanda,0.6830729236602595
Ensemble,Rwanda,0.6752263028355048
Ensemble,Rwanda,0.6547578286401751
Ensemble,Rwanda,0.6669425726404095
Ensemble,Rwanda,0.6837273509125165
Ensemble,Rwanda,0.692890427899176
Ensemble,Rwanda,0.6844031816325331
Ensemble,Rwanda,0.6802811011423316
Ensemble,Rwanda,0.6870377640742668
Ensemble,Rwanda,0.6941400201204541
Ensemble,Rwanda,0.6634531654360258
Ensemble,Rwanda,0.6586730004404262
Ensemble,Rwanda,0.6760623365158932
Ensemble,Rwanda,0.6941544438606706
Ensemble,Rwanda,0.6797021621791416
Ensemble,Rwanda,0.6977746782543941
Ensemble,Rwanda,0.6698365856135192
Ensemble,Rwanda,0.6547886475927619
Ensemble,Rwanda,0.709769190618837
Ensemble,Rwanda,0.6781073140194074
Ensemble,Rwanda,0.67368802515819
Ensemble,Rwanda,0.689342959787127
Ensemble,Rwanda,0.6453222051706508
Ensemble,Rwanda,0.7196047146054898
Ensemble,Rwanda,0.6782040121388996
Ensemble,Rwanda,0.6615308947930868
Ensemble,Rwanda,0.7113423030792619
Ensemble,Rwanda,0.6423416206263342
Ensemble,Rwanda,0.6839513493363464
Ensemble,Rwanda,0.682183688968836
Ensemble,Rwanda,0.6563590362619692
Ensemble,Rwanda,0.6648576869227254
Ensemble,Rwanda,0.6996375238216268
Ensemble,Rwanda,0.6844261123926386
Ensemble,Rwanda,0.6650581173282393
Ensemble,Rwanda,0.686619357616065
Ensemble,Rwanda,0.6492862944948365
Ensemble,Rwanda,0.6765500884683391
Ensemble,Rwanda,0.6822558289729106
Ensemble,Rwanda,0.6577629911072437
Ensemble,Rwanda,0.6809399971264216
Ensemble,Rwanda,0.6569722945112335
Ensemble,Rwanda,0.7008051566888902
Ensemble,Rwanda,0.6769435607639874
Ensemble,Rwanda,0.6833812644300593
Ensemble,Rwanda,0.7071268052125061
Ensemble,Rwanda,0.6840390760671169
Ensemble,Rwanda,0.6834186609099069
Ensemble,Rwanda,0.6918309211889158
Ensemble,Rwanda,0.696132639671668
Ensemble,Rwanda,0.6810745257862868
Ensemble,Rwanda,0.6543745997010726
Ensemble,Rwanda,0.6584007016605266
Ensemble,Rwanda,0.6830225228069463
Ensemble,Rwanda,0.6636121788092552
Ensemble,Rwanda,0.6421265716423228
Ensemble,Rwanda,0.6817410676928292
